query_system,mean_success,n_proper_ligands,best_similarity,density,mean_similarity_above_threshold,visualisation_similarity,density_group,similarity_metric,similarity_column,threshold,mean_success_percent
7u1m__1__1.A__1.D,0.0,1,96.0,37,93.75675675675676,93.75675675675676,Low density,Protein structure,protein_lddt_max,70,0.0
7u1u__1__1.A_2.A__1.B_1.D,1.0,1,100.0,472,84.57203389830508,84.57203389830508,High density,Protein structure,protein_lddt_max,70,100.0
7u2p__1__1.A_1.B__1.C_1.D,0.75,1,96.0,1913,77.20073183481443,77.20073183481443,High density,Protein structure,protein_lddt_max,70,75.0
7u2z__1__1.A__1.C,0.0,1,98.0,631,76.36925515055468,76.36925515055468,High density,Protein structure,protein_lddt_max,70,0.0
7u30__1__1.A__1.I,1.0,1,99.0,89,96.66292134831461,96.66292134831461,Low density,Protein structure,protein_lddt_max,70,100.0
7u31__1__1.A__1.D,0.75,1,97.0,438,78.95890410958904,78.95890410958904,High density,Protein structure,protein_lddt_max,70,75.0
7u3m__1__1.A__1.B_1.C,0.5,1,99.0,211,79.50236966824644,79.50236966824644,Low density,Protein structure,protein_lddt_max,70,50.0
7u4o__1__1.A__1.G,0.75,1,99.0,18,85.5,85.5,Low density,Protein structure,protein_lddt_max,70,75.0
7u59__1__1.A__1.E_1.F,0.5,1,99.0,208,80.02403846153847,80.02403846153847,Low density,Protein structure,protein_lddt_max,70,50.0
7u5z__1__1.A_1.B__1.C,0.75,1,99.0,475,91.48210526315789,91.48210526315789,High density,Protein structure,protein_lddt_max,70,75.0
7u64__1__1.A_1.B__1.S,0.75,1,96.0,2005,80.95910224438903,80.95910224438903,High density,Protein structure,protein_lddt_max,70,75.0
7u6a__1__1.A__1.B_1.F,0.0,1,99.0,212,79.57075471698113,79.57075471698113,Low density,Protein structure,protein_lddt_max,70,0.0
7u6b__1__1.A__1.B_1.E,1.0,1,99.0,211,79.77251184834124,79.77251184834124,Low density,Protein structure,protein_lddt_max,70,100.0
7u70__1__1.A__1.C,1.0,1,100.0,607,88.9818780889621,88.9818780889621,High density,Protein structure,protein_lddt_max,70,100.0
7u8v__1__1.A__1.C,0.0,1,89.0,654,73.22477064220183,73.22477064220183,High density,Protein structure,protein_lddt_max,70,0.0
7u8w__1__1.A__1.C,0.0,1,92.0,680,73.96323529411765,73.96323529411765,High density,Protein structure,protein_lddt_max,70,0.0
7u8x__1__1.A__1.B,0.0,1,92.0,691,74.46599131693198,74.46599131693198,High density,Protein structure,protein_lddt_max,70,0.0
7u8y__1__1.B__1.G_1.H_1.I_1.J,0.0,2,99.0,68,95.55882352941177,95.55882352941177,Low density,Protein structure,protein_lddt_max,70,0.0
7u8z__1__1.A__1.F_1.G,0.0,1,100.0,213,88.06572769953051,88.06572769953051,Low density,Protein structure,protein_lddt_max,70,0.0
7u98__1__1.A__1.E,0.5,1,98.0,2395,77.39791231732777,77.39791231732777,High density,Protein structure,protein_lddt_max,70,50.0
7u99__1__1.A__1.B,1.0,1,98.0,2424,76.86551155115511,76.86551155115511,High density,Protein structure,protein_lddt_max,70,100.0
7u9a__1__1.A__1.B,1.0,1,98.0,2329,77.41777586947188,77.41777586947188,High density,Protein structure,protein_lddt_max,70,100.0
7u9u__1__2.A__2.C_2.D,1.0,1,98.0,208,93.65865384615384,93.65865384615384,Low density,Protein structure,protein_lddt_max,70,100.0
7uad__1__1.A__1.B,1.0,1,96.0,395,87.74683544303798,87.74683544303798,High density,Protein structure,protein_lddt_max,70,100.0
7uas__1__1.A__1.C,1.0,1,100.0,207,90.4927536231884,90.4927536231884,Low density,Protein structure,protein_lddt_max,70,100.0
7ubo__1__1.A__1.E,0.5,1,97.0,1648,84.45752427184466,84.45752427184466,High density,Protein structure,protein_lddt_max,70,50.0
7udq__1__1.A__1.C,0.5,1,84.0,1,84.0,84.0,Low density,Protein structure,protein_lddt_max,70,50.0
7ue4__1__1.A_2.A__2.F,1.0,1,100.0,26,92.07692307692308,92.07692307692308,Low density,Protein structure,protein_lddt_max,70,100.0
7ue6__1__1.A_2.A__2.C_2.F_2.G_2.H,1.0,2,100.0,52,92.07692307692308,92.07692307692308,Low density,Protein structure,protein_lddt_max,70,100.0
7ue8__1__1.A_2.A__2.D,1.0,1,100.0,26,92.15384615384616,92.15384615384616,Low density,Protein structure,protein_lddt_max,70,100.0
7ueo__1__1.A_2.A__2.B_2.C_2.E,1.0,1,100.0,26,92.15384615384616,92.15384615384616,Low density,Protein structure,protein_lddt_max,70,100.0
7ueo__1__1.A_2.A__2.D,1.0,1,100.0,26,92.15384615384616,92.15384615384616,Low density,Protein structure,protein_lddt_max,70,100.0
7uep__1__1.A_2.A__2.B_2.C_2.D_2.E,1.0,2,99.0,52,91.3076923076923,91.3076923076923,Low density,Protein structure,protein_lddt_max,70,100.0
7ueq__1__1.A_2.A__2.B_2.C_2.D,1.0,2,100.0,52,92.07692307692308,92.07692307692308,Low density,Protein structure,protein_lddt_max,70,100.0
7ueu__1__1.A_2.A__2.B,1.0,1,100.0,26,92.07692307692308,92.07692307692308,Low density,Protein structure,protein_lddt_max,70,100.0
7ueu__1__1.A_2.A__2.C_2.D_2.E,1.0,1,100.0,26,92.07692307692308,92.07692307692308,Low density,Protein structure,protein_lddt_max,70,100.0
7uf0__1__1.A_2.A__1.B,1.0,1,100.0,17,88.76470588235294,88.76470588235294,Low density,Protein structure,protein_lddt_max,70,100.0
7ug5__1__1.A__1.E,0.75,1,99.0,1632,82.69975490196079,82.69975490196079,High density,Protein structure,protein_lddt_max,70,75.0
7ugb__1__1.A__1.C,0.5,1,97.0,1120,79.01517857142858,79.01517857142858,High density,Protein structure,protein_lddt_max,70,50.0
7ugl__1__1.A__1.C,0.0,1,99.0,1638,81.26556776556777,81.26556776556777,High density,Protein structure,protein_lddt_max,70,0.0
7ugl__1__1.A__1.D,1.0,1,99.0,1638,81.26556776556777,81.26556776556777,High density,Protein structure,protein_lddt_max,70,100.0
7uj4__1__1.A__1.C_1.D,1.0,1,97.0,56,96.33928571428571,96.33928571428571,Low density,Protein structure,protein_lddt_max,70,100.0
7uj7__1__1.A__1.E,1.0,1,99.0,1213,86.99093157460841,86.99093157460841,High density,Protein structure,protein_lddt_max,70,100.0
7uj8__1__1.A__1.C,1.0,1,100.0,1383,85.63846710050615,85.63846710050615,High density,Protein structure,protein_lddt_max,70,100.0
7ujc__1__1.B__1.D,1.0,1,98.0,1379,85.94126178390138,85.94126178390138,High density,Protein structure,protein_lddt_max,70,100.0
7ujf__1__1.A__1.E,1.0,1,100.0,1220,85.04590163934427,85.04590163934427,High density,Protein structure,protein_lddt_max,70,100.0
7ujo__1__1.D__1.H,1.0,1,99.0,1174,85.13373083475298,85.13373083475298,High density,Protein structure,protein_lddt_max,70,100.0
7ujy__1__1.B__1.F,1.0,1,99.0,1368,85.04897660818713,85.04897660818713,High density,Protein structure,protein_lddt_max,70,100.0
7uk7__1__1.A__1.B_1.C_1.D_1.F,1.0,1,72.0,13,71.53846153846153,71.53846153846153,Low density,Protein structure,protein_lddt_max,70,100.0
7ukr__1__1.A__1.C,0.75,1,96.0,115,93.59130434782608,93.59130434782608,Low density,Protein structure,protein_lddt_max,70,75.0
7ule__1__1.A_2.A__2.B_2.C_2.D_2.E_2.F,0.75,2,98.0,4,98.0,98.0,Low density,Protein structure,protein_lddt_max,70,75.0
7ulf__1__1.A_2.A__2.B_2.C_2.D_2.E,0.5,2,98.0,4,98.0,98.0,Low density,Protein structure,protein_lddt_max,70,50.0
7um4__1__1.A__1.I,1.0,1,76.0,113,70.88495575221239,70.88495575221239,Low density,Protein structure,protein_lddt_max,70,100.0
7umo__1__1.A__1.G_1.I,0.0,1,97.0,11,95.0,95.0,Low density,Protein structure,protein_lddt_max,70,0.0
7un0__1__1.A__1.G,0.75,1,99.0,18,85.22222222222223,85.22222222222223,Low density,Protein structure,protein_lddt_max,70,75.0
7uoh__1__1.A__1.C_1.D,0.5,2,99.0,168,96.76190476190476,96.76190476190476,Low density,Protein structure,protein_lddt_max,70,50.0
7uoy__1__1.A__1.C_1.D_1.F,1.0,1,100.0,362,87.02762430939227,87.02762430939227,High density,Protein structure,protein_lddt_max,70,100.0
7ur3__1__1.A__1.B,0.0,1,93.0,790,85.88101265822785,85.88101265822785,High density,Protein structure,protein_lddt_max,70,0.0
7ur9__1__1.A_1.B__1.D,0.25,1,99.0,889,95.77840269966254,95.77840269966254,High density,Protein structure,protein_lddt_max,70,25.0
7usg__1__1.A__1.B,1.0,1,99.0,1575,82.78349206349206,82.78349206349206,High density,Protein structure,protein_lddt_max,70,100.0
7ush__1__1.A__1.B,1.0,1,99.0,1569,82.81516889738687,82.81516889738687,High density,Protein structure,protein_lddt_max,70,100.0
7usi__1__1.A__1.G,0.5,1,97.0,1583,85.20025268477575,85.20025268477575,High density,Protein structure,protein_lddt_max,70,50.0
7utw__1__1.A_1.B__1.C_1.E_1.F,1.0,2,100.0,618,95.72491909385113,95.72491909385113,High density,Protein structure,protein_lddt_max,70,100.0
7uum__1__1.A_2.A__1.B_1.C,0.5,2,98.0,12,97.0,97.0,Low density,Protein structure,protein_lddt_max,70,50.0
7uw2__1__1.A__1.C,1.0,1,100.0,1266,76.59320695102686,76.59320695102686,High density,Protein structure,protein_lddt_max,70,100.0
7uw4__1__1.A__1.C,1.0,1,100.0,1292,76.66718266253869,76.66718266253869,High density,Protein structure,protein_lddt_max,70,100.0
7uy0__1__1.A__1.E,1.0,1,90.0,1929,74.0938310005184,74.0938310005184,High density,Protein structure,protein_lddt_max,70,100.0
7uy1__1__1.A__1.C_1.D,0.5,2,99.0,166,96.53012048192771,96.53012048192771,Low density,Protein structure,protein_lddt_max,70,50.0
7uy4__1__1.A__1.C_1.D_1.E_1.F,0.375,2,84.0,18,80.22222222222223,80.22222222222223,Low density,Protein structure,protein_lddt_max,70,37.5
7uyf__1__1.A__1.C_1.D,0.5,2,99.0,168,96.32142857142857,96.32142857142857,Low density,Protein structure,protein_lddt_max,70,50.0
7v04__1__1.A__1.B_1.C_1.D,1.0,1,97.0,343,92.71137026239067,92.71137026239067,High density,Protein structure,protein_lddt_max,70,100.0
7v0h__1__1.B__1.N_1.P,0.5,2,86.0,4876,76.5135356849877,76.5135356849877,High density,Protein structure,protein_lddt_max,70,50.0
7v13__1__1.A__1.C,1.0,1,100.0,2517,79.8772348033373,79.8772348033373,High density,Protein structure,protein_lddt_max,70,100.0
7v16__1__1.A__1.C,1.0,1,100.0,2512,79.78980891719745,79.78980891719745,High density,Protein structure,protein_lddt_max,70,100.0
7v17__1__1.A__1.C,1.0,1,100.0,2513,79.841623557501,79.841623557501,High density,Protein structure,protein_lddt_max,70,100.0
7v18__1__1.A__1.C,0.75,1,100.0,2519,80.06351726875744,80.06351726875744,High density,Protein structure,protein_lddt_max,70,75.0
7v1o__1__1.A__1.D,0.5,1,77.0,121,74.8099173553719,74.8099173553719,Low density,Protein structure,protein_lddt_max,70,50.0
7v34__1__1.A__1.C_1.D_1.G,0.5,2,58.0,0,,58.0,No neighbours,Protein structure,protein_lddt_max,70,50.0
7v3d__1__1.A_1.B__1.F,1.0,1,96.0,402,87.31343283582089,87.31343283582089,High density,Protein structure,protein_lddt_max,70,100.0
7v3s__1__1.A__1.B,1.0,1,100.0,2495,75.6496993987976,75.6496993987976,High density,Protein structure,protein_lddt_max,70,100.0
7v6x__1__1.A__1.B_1.C,0.0,1,99.0,34,93.52941176470588,93.52941176470588,Low density,Protein structure,protein_lddt_max,70,0.0
7v9d__1__2.A__2.B_2.C_2.G,1.0,1,99.0,240,89.93333333333334,89.93333333333334,Low density,Protein structure,protein_lddt_max,70,100.0
7va2__1__1.A__1.D_1.E,0.0,1,92.0,26,89.07692307692308,89.07692307692308,Low density,Protein structure,protein_lddt_max,70,0.0
7vb3__1__1.A_1.B__1.R_1.T_1.U,1.0,1,77.0,162,70.40123456790124,70.40123456790124,Low density,Protein structure,protein_lddt_max,70,100.0
7vb6__1__1.A_1.B__1.E_1.G_1.I,0.5,2,78.0,356,70.53932584269663,70.53932584269663,High density,Protein structure,protein_lddt_max,70,50.0
7vbt__1__1.B__1.D,0.0,1,95.0,16,87.375,87.375,Low density,Protein structure,protein_lddt_max,70,0.0
7vbv__1__1.B__1.N,0.25,1,96.0,177,83.73446327683615,83.73446327683615,Low density,Protein structure,protein_lddt_max,70,25.0
7vdp__1__1.A__1.E_1.F,1.0,1,97.0,1345,74.72044609665427,74.72044609665427,High density,Protein structure,protein_lddt_max,70,100.0
7vdq__1__1.A__1.E,1.0,1,96.0,1250,75.4504,75.4504,High density,Protein structure,protein_lddt_max,70,100.0
7vdr__1__1.A__1.E_1.F_1.N,1.0,1,97.0,1242,75.09661835748793,75.09661835748793,High density,Protein structure,protein_lddt_max,70,100.0
7vds__1__1.A__1.E,0.75,1,96.0,1341,75.28113348247577,75.28113348247577,High density,Protein structure,protein_lddt_max,70,75.0
7vej__1__1.A__1.C_1.F_1.G,0.5,2,97.0,8,81.25,81.25,Low density,Protein structure,protein_lddt_max,70,50.0
7vem__1__1.A_1.B__1.C_1.D,0.75,1,71.0,26,70.03846153846153,70.03846153846153,Low density,Protein structure,protein_lddt_max,70,75.0
7vez__1__1.A_1.D__1.E,0.25,1,97.0,80,90.0375,90.0375,Low density,Protein structure,protein_lddt_max,70,25.0
7vf6__1__1.B__1.H_1.J,0.75,1,71.0,6,70.66666666666667,70.66666666666667,Low density,Protein structure,protein_lddt_max,70,75.0
7vhy__1__1.A__1.F,1.0,1,97.0,31,92.93548387096774,92.93548387096774,Low density,Protein structure,protein_lddt_max,70,100.0
7vhz__1__1.A__1.F,1.0,1,96.0,31,92.35483870967742,92.35483870967742,Low density,Protein structure,protein_lddt_max,70,100.0
7vi0__1__1.A__1.F,0.75,1,96.0,31,92.25806451612904,92.25806451612904,Low density,Protein structure,protein_lddt_max,70,75.0
7vi7__1__1.A__1.C,0.0,1,72.0,15,70.53333333333333,70.53333333333333,Low density,Protein structure,protein_lddt_max,70,0.0
7vjt__1__1.A__1.C,1.0,1,92.0,11,90.36363636363636,90.36363636363636,Low density,Protein structure,protein_lddt_max,70,100.0
7vkf__1__1.A__1.B_1.C,0.625,2,99.0,358,78.23463687150839,78.23463687150839,High density,Protein structure,protein_lddt_max,70,62.5
7vkg__1__1.A__1.B,0.75,1,99.0,79,87.86075949367088,87.86075949367088,Low density,Protein structure,protein_lddt_max,70,75.0
7vkh__1__1.A__1.C,0.75,1,98.0,81,87.38271604938272,87.38271604938272,Low density,Protein structure,protein_lddt_max,70,75.0
7vm0__1__1.A__1.C_1.D,0.75,1,72.0,5,71.4,71.4,Low density,Protein structure,protein_lddt_max,70,75.0
7vm7__1__1.A__1.B,0.75,1,99.0,2463,77.00893219650833,77.00893219650833,High density,Protein structure,protein_lddt_max,70,75.0
7vmy__1__1.A__1.C_1.D_1.E,0.0,1,83.0,5,82.2,82.2,Low density,Protein structure,protein_lddt_max,70,0.0
7vnh__1__1.A__1.C,0.25,1,80.0,26,76.57692307692308,76.57692307692308,Low density,Protein structure,protein_lddt_max,70,25.0
7vns__1__1.A_2.A__2.C,0.0,1,96.0,22,84.95454545454545,84.95454545454545,Low density,Protein structure,protein_lddt_max,70,0.0
7vo5__1__1.A__1.B,0.0,1,70.0,3,70.0,70.0,Low density,Protein structure,protein_lddt_max,70,0.0
7voc__1__1.A__1.B_1.D_1.E,0.75,2,55.0,0,,55.0,No neighbours,Protein structure,protein_lddt_max,70,75.0
7vpe__1__1.A__1.B,0.0,1,70.0,2,70.0,70.0,Low density,Protein structure,protein_lddt_max,70,0.0
7vq9__1__1.A_1.B__1.I_1.J_1.K,0.375,2,98.0,126,78.85714285714286,78.85714285714286,Low density,Protein structure,protein_lddt_max,70,37.5
7vqb__1__1.A_1.B__1.H_1.I_1.J,0.875,2,97.0,114,79.3859649122807,79.3859649122807,Low density,Protein structure,protein_lddt_max,70,87.5
7vqp__1__1.A__1.C,1.0,1,100.0,830,80.06385542168675,80.06385542168675,High density,Protein structure,protein_lddt_max,70,100.0
7vqt__1__1.A__1.G_1.H,0.5,2,99.0,235,91.73617021276596,91.73617021276596,Low density,Protein structure,protein_lddt_max,70,50.0
7vqu__1__1.A__1.G_1.H,0.5,2,99.0,235,92.14893617021276,92.14893617021276,Low density,Protein structure,protein_lddt_max,70,50.0
7vre__1__1.A__1.B,1.0,1,96.0,2241,75.8603302097278,75.8603302097278,High density,Protein structure,protein_lddt_max,70,100.0
7vrh__1__1.A__1.D,0.0,1,99.0,1579,84.43128562381254,84.43128562381254,High density,Protein structure,protein_lddt_max,70,0.0
7vsl__1__1.A__1.D,0.75,1,100.0,874,76.23569794050343,76.23569794050343,High density,Protein structure,protein_lddt_max,70,75.0
7vte__1__1.A__1.F,1.0,1,77.0,33,74.12121212121212,74.12121212121212,Low density,Protein structure,protein_lddt_max,70,100.0
7vtf__1__1.A_1.B__1.F,0.75,1,77.0,35,74.8,74.8,Low density,Protein structure,protein_lddt_max,70,75.0
7vtg__1__1.A__1.E,1.0,1,76.0,29,74.82758620689656,74.82758620689656,Low density,Protein structure,protein_lddt_max,70,100.0
7vve__1__1.A__1.D_1.H,0.0,1,90.0,5,85.0,85.0,Low density,Protein structure,protein_lddt_max,70,0.0
7vvt__1__1.A__1.C,0.0,1,100.0,889,96.13610798650168,96.13610798650168,High density,Protein structure,protein_lddt_max,70,0.0
7vwe__1__1.A__1.D,1.0,1,98.0,688,87.75436046511628,87.75436046511628,High density,Protein structure,protein_lddt_max,70,100.0
7vwf__1__1.A_1.B__1.C_1.E,0.5,2,99.0,1485,86.97373737373738,86.97373737373738,High density,Protein structure,protein_lddt_max,70,50.0
7vwg__1__1.A__1.D,1.0,1,98.0,703,87.7724039829303,87.7724039829303,High density,Protein structure,protein_lddt_max,70,100.0
7vwh__1__1.B__1.F,1.0,1,99.0,730,87.40273972602739,87.40273972602739,High density,Protein structure,protein_lddt_max,70,100.0
7w0g__1__1.B__1.D,1.0,1,97.0,740,86.03513513513514,86.03513513513514,High density,Protein structure,protein_lddt_max,70,100.0
7w15__1__1.A__1.C_1.D_1.E_1.F,0.375,2,84.0,80,82.275,82.275,Low density,Protein structure,protein_lddt_max,70,37.5
7w1i__1__1.A__1.B,0.0,1,69.0,0,,69.0,No neighbours,Protein structure,protein_lddt_max,70,0.0
7w2d__1__1.B__1.R,0.0,1,94.0,15,91.93333333333334,91.93333333333334,Low density,Protein structure,protein_lddt_max,70,0.0
7w2f__1__1.A__1.M,0.25,1,93.0,15,90.86666666666666,90.86666666666666,Low density,Protein structure,protein_lddt_max,70,25.0
7w3l__1__1.A__1.B_1.C_1.J,0.5,2,100.0,235,92.06382978723404,92.06382978723404,Low density,Protein structure,protein_lddt_max,70,50.0
7w3p__1__1.A__1.C,0.25,1,98.0,953,78.24344176285415,78.24344176285415,High density,Protein structure,protein_lddt_max,70,25.0
7w41__1__1.A__1.B,0.0,1,88.0,42,80.38095238095238,80.38095238095238,Low density,Protein structure,protein_lddt_max,70,0.0
7w4x__1__1.A__1.C_1.D_1.E,0.5,1,100.0,957,84.65099268547544,84.65099268547544,High density,Protein structure,protein_lddt_max,70,50.0
7w4y__1__1.A__1.E,0.75,1,100.0,957,84.46290491118077,84.46290491118077,High density,Protein structure,protein_lddt_max,70,75.0
7w6f__1__1.A_1.B__1.C,0.75,1,90.0,8,85.875,85.875,Low density,Protein structure,protein_lddt_max,70,75.0
7w8v__1__1.A__1.B_1.D,0.75,2,93.0,18,81.11111111111111,81.11111111111111,Low density,Protein structure,protein_lddt_max,70,75.0
7w9z__1__1.B__1.F_1.G,1.0,1,80.0,16,74.0625,74.0625,Low density,Protein structure,protein_lddt_max,70,100.0
7wbs__1__1.A_1.B__1.D,0.75,1,100.0,868,96.48847926267281,96.48847926267281,High density,Protein structure,protein_lddt_max,70,75.0
7wc6__1__1.A__1.F,1.0,1,95.0,809,78.73423980222496,78.73423980222496,High density,Protein structure,protein_lddt_max,70,100.0
7wc7__1__1.A__1.M,0.75,1,95.0,823,79.26609963547995,79.26609963547995,High density,Protein structure,protein_lddt_max,70,75.0
7wc8__1__1.A__1.H,0.25,1,95.0,827,79.11003627569528,79.11003627569528,High density,Protein structure,protein_lddt_max,70,25.0
7wcf__1__1.A__1.B_1.C_1.D,0.75,1,59.0,0,,59.0,No neighbours,Protein structure,protein_lddt_max,70,75.0
7wcl__1__1.A__1.C,1.0,1,99.0,2203,74.14525646845212,74.14525646845212,High density,Protein structure,protein_lddt_max,70,100.0
7wcv__1__1.A__1.B_1.C_1.D,1.0,2,99.0,46,96.0,96.0,Low density,Protein structure,protein_lddt_max,70,100.0
7wdp__1__1.A__1.B_1.C,0.25,2,90.0,1692,79.69503546099291,79.69503546099291,High density,Protein structure,protein_lddt_max,70,25.0
7wdt__1__1.A__1.B,0.75,1,94.0,1,94.0,94.0,Low density,Protein structure,protein_lddt_max,70,75.0
7wdt__1__1.A__1.C,0.0,1,94.0,1,94.0,94.0,Low density,Protein structure,protein_lddt_max,70,0.0
7wdu__1__1.A__1.C,0.0,1,94.0,1,94.0,94.0,Low density,Protein structure,protein_lddt_max,70,0.0
7wdv__1__1.A__1.B_1.C,0.5,2,90.0,1696,80.01002358490567,80.01002358490567,High density,Protein structure,protein_lddt_max,70,50.0
7wew__1__1.A__1.K,0.75,1,74.0,23,71.04347826086956,71.04347826086956,Low density,Protein structure,protein_lddt_max,70,75.0
7wf5__1__1.A__1.C,1.0,1,99.0,2612,78.91577335375192,78.91577335375192,High density,Protein structure,protein_lddt_max,70,100.0
7wgl__1__1.A__1.D,1.0,1,99.0,706,87.94475920679886,87.94475920679886,High density,Protein structure,protein_lddt_max,70,100.0
7wgn__1__1.A__1.B,0.25,1,97.0,703,87.74537695590327,87.74537695590327,High density,Protein structure,protein_lddt_max,70,25.0
7wgo__1__1.A__1.C,0.0,1,95.0,715,87.38741258741258,87.38741258741258,High density,Protein structure,protein_lddt_max,70,0.0
7wgq__1__1.A__1.C,0.75,1,94.0,687,87.76128093158661,87.76128093158661,High density,Protein structure,protein_lddt_max,70,75.0
7wjs__1__1.A__1.D_1.G,1.0,1,99.0,1656,85.76086956521739,85.76086956521739,High density,Protein structure,protein_lddt_max,70,100.0
7wl4__1__1.A__1.E_1.F,0.25,2,98.0,2782,82.92056074766356,82.92056074766356,High density,Protein structure,protein_lddt_max,70,25.0
7wlx__1__1.A__1.C,0.0,1,96.0,466,74.78111587982832,74.78111587982832,High density,Protein structure,protein_lddt_max,70,0.0
7wmf__1__1.A__1.C_1.E,0.5,1,100.0,66,90.13636363636364,90.13636363636364,Low density,Protein structure,protein_lddt_max,70,50.0
7wmh__1__1.A__1.C,0.25,1,96.0,383,75.39164490861619,75.39164490861619,High density,Protein structure,protein_lddt_max,70,25.0
7wmi__1__1.B__1.F_1.G,0.25,1,99.0,66,90.25757575757575,90.25757575757575,Low density,Protein structure,protein_lddt_max,70,25.0
7wmj__1__1.A__1.C,0.0,1,96.0,457,75.10284463894968,75.10284463894968,High density,Protein structure,protein_lddt_max,70,0.0
7wmk__1__1.A__1.B_1.G,1.0,1,96.0,13,84.23076923076923,84.23076923076923,Low density,Protein structure,protein_lddt_max,70,100.0
7wmo__1__1.A__1.C,0.0,1,98.0,483,75.00207039337474,75.00207039337474,High density,Protein structure,protein_lddt_max,70,0.0
7wpx__1__1.A__1.B_1.C,0.25,2,95.0,222,75.32432432432432,75.32432432432432,Low density,Protein structure,protein_lddt_max,70,25.0
7wqm__1__1.A__1.C_1.D,0.5,2,100.0,1036,87.95945945945945,87.95945945945945,High density,Protein structure,protein_lddt_max,70,50.0
7wqs__1__1.A__1.C_1.D,0.5,2,99.0,1038,87.70520231213872,87.70520231213872,High density,Protein structure,protein_lddt_max,70,50.0
7wrg__1__1.A__1.C_1.D,1.0,1,77.0,128,71.1953125,71.1953125,Low density,Protein structure,protein_lddt_max,70,100.0
7wua__1__1.A__1.E_1.F_1.G,0.5,1,81.0,6,79.83333333333333,79.83333333333333,Low density,Protein structure,protein_lddt_max,70,50.0
7wuy__1__1.A_1.B__1.D_1.EA,0.5,2,73.0,114,72.54385964912281,72.54385964912281,Low density,Protein structure,protein_lddt_max,70,50.0
7wzv__1__1.A__1.C_1.E_1.F_1.K_1.O,0.75,2,53.0,0,,53.0,No neighbours,Protein structure,protein_lddt_max,70,75.0
7wzx__1__1.A__1.B_1.D_1.E_1.I,0.875,2,53.0,0,,53.0,No neighbours,Protein structure,protein_lddt_max,70,87.5
7x0b__1__1.A__1.C_1.E_1.N,1.0,1,51.0,0,,51.0,No neighbours,Protein structure,protein_lddt_max,70,100.0
7x1o__1__1.A__1.C_1.D,0.875,2,98.0,240,89.78333333333333,89.78333333333333,Low density,Protein structure,protein_lddt_max,70,87.5
7x2y__1__1.B__1.R_1.S,0.0,2,72.0,18,70.88888888888889,70.88888888888889,Low density,Protein structure,protein_lddt_max,70,0.0
7x3l__1__1.A__1.C_1.D,0.875,2,99.0,1036,87.03861003861005,87.03861003861005,High density,Protein structure,protein_lddt_max,70,87.5
7x3m__1__1.A__1.C_1.D,0.875,2,99.0,1036,87.56370656370656,87.56370656370656,High density,Protein structure,protein_lddt_max,70,87.5
7x3o__1__1.A__1.C_1.D,0.75,2,99.0,1036,87.07335907335907,87.07335907335907,High density,Protein structure,protein_lddt_max,70,75.0
7x4g__1__1.A__1.B_1.C_1.D,0.0,2,77.0,6,76.0,76.0,Low density,Protein structure,protein_lddt_max,70,0.0
7x4u__1__1.A__1.B,1.0,1,98.0,881,79.09761634506243,79.09761634506243,High density,Protein structure,protein_lddt_max,70,100.0
7x5w__1__2.A__2.B_2.C,0.5,1,99.0,34,93.3529411764706,93.3529411764706,Low density,Protein structure,protein_lddt_max,70,50.0
7x69__1__1.A__1.B_1.C,0.5,1,99.0,34,93.47058823529412,93.47058823529412,Low density,Protein structure,protein_lddt_max,70,50.0
7x7j__1__1.A__1.C_1.D,0.5,2,59.0,0,,59.0,No neighbours,Protein structure,protein_lddt_max,70,50.0
7x7k__1__1.A__1.C_1.D,0.5,2,58.0,0,,58.0,No neighbours,Protein structure,protein_lddt_max,70,50.0
7x7x__1__1.A__1.C,0.0,1,97.0,333,91.24024024024024,91.24024024024024,Low density,Protein structure,protein_lddt_max,70,0.0
7x81__1__1.A_1.B__1.D,0.0,1,75.0,7,73.0,73.0,Low density,Protein structure,protein_lddt_max,70,0.0
7x86__1__1.A_1.C__1.G,0.0,1,75.0,8,74.25,74.25,Low density,Protein structure,protein_lddt_max,70,0.0
7x9d__1__1.A__1.E,0.0,1,100.0,51,95.70588235294117,95.70588235294117,Low density,Protein structure,protein_lddt_max,70,0.0
7x9l__1__1.A__1.C_1.E_1.F,1.0,1,98.0,30,74.53333333333333,74.53333333333333,Low density,Protein structure,protein_lddt_max,70,100.0
7xaa__1__1.A__1.C_1.D_1.E,0.25,1,100.0,963,84.50467289719626,84.50467289719626,High density,Protein structure,protein_lddt_max,70,25.0
7xbb__1__1.A__1.C_1.D_1.E,0.75,1,100.0,963,84.52544132917964,84.52544132917964,High density,Protein structure,protein_lddt_max,70,75.0
7xbt__1__1.A__1.B_1.C,1.0,1,73.0,20,70.9,70.9,Low density,Protein structure,protein_lddt_max,70,100.0
7xbv__1__1.A__1.B,0.5,1,73.0,43,71.0,71.0,Low density,Protein structure,protein_lddt_max,70,50.0
7xdv__1__1.A__1.C_1.D,0.75,1,80.0,204,77.6078431372549,77.6078431372549,Low density,Protein structure,protein_lddt_max,70,75.0
7xdy__1__1.A__1.C_1.D,0.75,1,81.0,203,78.0935960591133,78.0935960591133,Low density,Protein structure,protein_lddt_max,70,75.0
7xef__1__1.A__1.E,0.0,1,98.0,41,89.65853658536585,89.65853658536585,Low density,Protein structure,protein_lddt_max,70,0.0
