query_system,mean_success,n_proper_ligands,best_similarity,density,mean_similarity_above_threshold,visualisation_similarity,density_group,similarity_metric,similarity_column,threshold,mean_success_percent
7u3m__1__1.A__1.B_1.C,0.5,1,100.0,304,81.42763157894737,81.42763157894737,High density,Pocket,pocket_qcov,70,50.0
7u4o__1__1.A__1.G,0.75,1,100.0,6,100.0,100.0,Low density,Pocket,pocket_qcov,70,75.0
7u59__1__1.A__1.E_1.F,0.5,1,100.0,378,84.04761904761905,84.04761904761905,High density,Pocket,pocket_qcov,70,50.0
7u5z__1__1.A_1.B__1.C,0.75,1,93.0,246,79.63414634146342,79.63414634146342,High density,Pocket,pocket_qcov,70,75.0
7u64__1__1.A_1.B__1.S,0.75,1,86.0,11,75.0909090909091,75.0909090909091,Low density,Pocket,pocket_qcov,70,75.0
7u6a__1__1.A__1.B_1.F,0.0,1,100.0,277,77.92779783393502,77.92779783393502,High density,Pocket,pocket_qcov,70,0.0
7u6b__1__1.A__1.B_1.E,1.0,1,100.0,282,80.51418439716312,80.51418439716312,High density,Pocket,pocket_qcov,70,100.0
7u70__1__1.A__1.C,1.0,1,100.0,400,86.1625,86.1625,High density,Pocket,pocket_qcov,70,100.0
7u8v__1__1.A__1.C,0.0,1,93.0,468,74.20299145299145,74.20299145299145,High density,Pocket,pocket_qcov,70,0.0
7u8w__1__1.A__1.C,0.0,1,87.0,208,74.21153846153847,74.21153846153847,High density,Pocket,pocket_qcov,70,0.0
7u8x__1__1.A__1.B,0.0,1,90.0,255,74.13333333333334,74.13333333333334,High density,Pocket,pocket_qcov,70,0.0
7u8y__1__1.B__1.G_1.H_1.I_1.J,0.0,2,86.0,38,80.63157894736842,80.63157894736842,Low density,Pocket,pocket_qcov,70,0.0
7u8z__1__1.A__1.F_1.G,0.0,1,96.0,216,77.46296296296296,77.46296296296296,High density,Pocket,pocket_qcov,70,0.0
7u98__1__1.A__1.E,0.5,1,100.0,2324,80.00688468158347,80.00688468158347,High density,Pocket,pocket_qcov,70,50.0
7u99__1__1.A__1.B,1.0,1,100.0,2215,79.10067720090294,79.10067720090294,High density,Pocket,pocket_qcov,70,100.0
7u9a__1__1.A__1.B,1.0,1,100.0,2493,80.29201764941837,80.29201764941837,High density,Pocket,pocket_qcov,70,100.0
7u9u__1__2.A__2.C_2.D,1.0,1,85.0,204,81.72549019607843,81.72549019607843,High density,Pocket,pocket_qcov,70,100.0
7uad__1__1.A__1.B,1.0,1,96.0,154,80.64935064935065,80.64935064935065,High density,Pocket,pocket_qcov,70,100.0
7uas__1__1.A__1.C,1.0,1,97.0,94,84.31914893617021,84.31914893617021,Low density,Pocket,pocket_qcov,70,100.0
7ubo__1__1.A__1.E,0.5,1,100.0,870,79.27586206896552,79.27586206896552,High density,Pocket,pocket_qcov,70,50.0
7udq__1__1.A__1.C,0.5,1,56.0,0,,56.0,No neighbours,Pocket,pocket_qcov,70,50.0
7ue4__1__1.A_2.A__2.F,1.0,1,100.0,7,80.0,80.0,Low density,Pocket,pocket_qcov,70,100.0
7ue6__1__1.A_2.A__2.C_2.F_2.G_2.H,1.0,2,97.0,8,82.5,82.5,Low density,Pocket,pocket_qcov,70,100.0
7ue8__1__1.A_2.A__2.D,1.0,1,100.0,10,79.1,79.1,Low density,Pocket,pocket_qcov,70,100.0
7ueo__1__1.A_2.A__2.B_2.C_2.E,1.0,1,92.0,6,89.0,89.0,Low density,Pocket,pocket_qcov,70,100.0
7ueo__1__1.A_2.A__2.D,1.0,1,97.0,2,97.0,97.0,Low density,Pocket,pocket_qcov,70,100.0
7uep__1__1.A_2.A__2.B_2.C_2.D_2.E,1.0,2,97.0,6,84.0,84.0,Low density,Pocket,pocket_qcov,70,100.0
7ueq__1__1.A_2.A__2.B_2.C_2.D,1.0,2,98.0,10,85.8,85.8,Low density,Pocket,pocket_qcov,70,100.0
7ueu__1__1.A_2.A__2.B,1.0,1,92.0,2,85.5,85.5,Low density,Pocket,pocket_qcov,70,100.0
7ueu__1__1.A_2.A__2.C_2.D_2.E,1.0,1,97.0,7,94.85714285714286,94.85714285714286,Low density,Pocket,pocket_qcov,70,100.0
7uf0__1__1.A_2.A__1.B,1.0,1,81.0,7,73.71428571428571,73.71428571428571,Low density,Pocket,pocket_qcov,70,100.0
7ug5__1__1.A__1.E,0.75,1,100.0,1014,86.2948717948718,86.2948717948718,High density,Pocket,pocket_qcov,70,75.0
7ugb__1__1.A__1.C,0.5,1,100.0,1416,77.96186440677967,77.96186440677967,High density,Pocket,pocket_qcov,70,50.0
7ugl__1__1.A__1.C,0.0,1,88.0,2,81.5,81.5,Low density,Pocket,pocket_qcov,70,0.0
7ugl__1__1.A__1.D,1.0,1,100.0,627,76.08612440191388,76.08612440191388,High density,Pocket,pocket_qcov,70,100.0
7uj4__1__1.A__1.C_1.D,1.0,1,100.0,23,82.3913043478261,82.3913043478261,Low density,Pocket,pocket_qcov,70,100.0
7uj7__1__1.A__1.E,1.0,1,100.0,1154,83.89948006932408,83.89948006932408,High density,Pocket,pocket_qcov,70,100.0
7uj8__1__1.A__1.C,1.0,1,100.0,1127,83.83673469387755,83.83673469387755,High density,Pocket,pocket_qcov,70,100.0
7ujc__1__1.B__1.D,1.0,1,100.0,1007,79.5253227408143,79.5253227408143,High density,Pocket,pocket_qcov,70,100.0
7ujf__1__1.A__1.E,1.0,1,100.0,851,78.26556991774383,78.26556991774383,High density,Pocket,pocket_qcov,70,100.0
7ujo__1__1.D__1.H,1.0,1,94.0,504,75.35714285714286,75.35714285714286,High density,Pocket,pocket_qcov,70,100.0
7ujy__1__1.B__1.F,1.0,1,100.0,1081,84.01850138760408,84.01850138760408,High density,Pocket,pocket_qcov,70,100.0
7uk7__1__1.A__1.B_1.C_1.D_1.F,1.0,1,97.0,10,94.8,94.8,Low density,Pocket,pocket_qcov,70,100.0
7ukr__1__1.A__1.C,0.75,1,100.0,37,87.86486486486487,87.86486486486487,Low density,Pocket,pocket_qcov,70,75.0
7ule__1__1.A_2.A__2.B_2.C_2.D_2.E_2.F,0.75,2,46.0,0,,46.0,No neighbours,Pocket,pocket_qcov,70,75.0
7ulf__1__1.A_2.A__2.B_2.C_2.D_2.E,0.5,2,69.0,0,,69.0,No neighbours,Pocket,pocket_qcov,70,50.0
7um4__1__1.A__1.I,1.0,1,87.0,86,74.70930232558139,74.70930232558139,Low density,Pocket,pocket_qcov,70,100.0
7umo__1__1.A__1.G_1.I,0.0,1,100.0,25,86.92,86.92,Low density,Pocket,pocket_qcov,70,0.0
7un0__1__1.A__1.G,0.75,1,100.0,6,100.0,100.0,Low density,Pocket,pocket_qcov,70,75.0
7uoh__1__1.A__1.C_1.D,0.5,2,93.0,74,87.67567567567568,87.67567567567568,Low density,Pocket,pocket_qcov,70,50.0
7uoy__1__1.A__1.C_1.D_1.F,1.0,1,100.0,277,84.62815884476534,84.62815884476534,High density,Pocket,pocket_qcov,70,100.0
7ur3__1__1.A__1.B,0.0,1,76.0,12,72.83333333333333,72.83333333333333,Low density,Pocket,pocket_qcov,70,0.0
7ur9__1__1.A_1.B__1.D,0.25,1,100.0,346,85.6878612716763,85.6878612716763,High density,Pocket,pocket_qcov,70,25.0
7usg__1__1.A__1.B,1.0,1,100.0,1396,86.70988538681948,86.70988538681948,High density,Pocket,pocket_qcov,70,100.0
7ush__1__1.A__1.B,1.0,1,100.0,1251,86.72661870503597,86.72661870503597,High density,Pocket,pocket_qcov,70,100.0
7usi__1__1.A__1.G,0.5,1,94.0,1216,82.22121710526316,82.22121710526316,High density,Pocket,pocket_qcov,70,50.0
7utw__1__1.A_1.B__1.C_1.E_1.F,1.0,2,100.0,386,86.03108808290155,86.03108808290155,High density,Pocket,pocket_qcov,70,100.0
7uum__1__1.A_2.A__1.B_1.C,0.5,2,61.0,0,,61.0,No neighbours,Pocket,pocket_qcov,70,50.0
7uw2__1__1.A__1.C,1.0,1,97.0,797,76.19573400250941,76.19573400250941,High density,Pocket,pocket_qcov,70,100.0
7uw4__1__1.A__1.C,1.0,1,100.0,708,78.15395480225989,78.15395480225989,High density,Pocket,pocket_qcov,70,100.0
7uy0__1__1.A__1.E,1.0,1,100.0,1990,79.10251256281407,79.10251256281407,High density,Pocket,pocket_qcov,70,100.0
7uy1__1__1.A__1.C_1.D,0.5,2,100.0,282,83.34751773049645,83.34751773049645,High density,Pocket,pocket_qcov,70,50.0
7uy4__1__1.A__1.C_1.D_1.E_1.F,0.375,2,98.0,8,96.5,96.5,Low density,Pocket,pocket_qcov,70,37.5
7uyf__1__1.A__1.C_1.D,0.5,2,100.0,128,91.890625,91.890625,High density,Pocket,pocket_qcov,70,50.0
7v04__1__1.A__1.B_1.C_1.D,1.0,1,88.0,209,76.10047846889952,76.10047846889952,High density,Pocket,pocket_qcov,70,100.0
7v0h__1__1.B__1.N_1.P,0.5,2,92.0,4582,78.08031427324312,78.08031427324312,High density,Pocket,pocket_qcov,70,50.0
7v13__1__1.A__1.C,1.0,1,100.0,874,79.75629290617849,79.75629290617849,High density,Pocket,pocket_qcov,70,100.0
7v16__1__1.A__1.C,1.0,1,100.0,888,79.42454954954955,79.42454954954955,High density,Pocket,pocket_qcov,70,100.0
7v17__1__1.A__1.C,1.0,1,100.0,889,79.45219347581552,79.45219347581552,High density,Pocket,pocket_qcov,70,100.0
7v18__1__1.A__1.C,0.75,1,100.0,1055,78.62748815165877,78.62748815165877,High density,Pocket,pocket_qcov,70,75.0
7v1o__1__1.A__1.D,0.5,1,100.0,95,97.22105263157894,97.22105263157894,Low density,Pocket,pocket_qcov,70,50.0
7v34__1__1.A__1.C_1.D_1.G,0.5,2,71.0,2,71.0,71.0,Low density,Pocket,pocket_qcov,70,50.0
7v3d__1__1.A_1.B__1.F,1.0,1,90.0,54,82.33333333333333,82.33333333333333,Low density,Pocket,pocket_qcov,70,100.0
7v3s__1__1.A__1.B,1.0,1,100.0,521,77.02687140115164,77.02687140115164,High density,Pocket,pocket_qcov,70,100.0
7v6x__1__1.A__1.B_1.C,0.0,1,89.0,34,83.88235294117646,83.88235294117646,Low density,Pocket,pocket_qcov,70,0.0
7v9d__1__2.A__2.B_2.C_2.G,1.0,1,95.0,172,79.90697674418605,79.90697674418605,High density,Pocket,pocket_qcov,70,100.0
7va2__1__1.A__1.D_1.E,0.0,1,100.0,22,99.18181818181819,99.18181818181819,Low density,Pocket,pocket_qcov,70,0.0
7vb3__1__1.A_1.B__1.R_1.T_1.U,1.0,1,84.0,128,76.390625,76.390625,High density,Pocket,pocket_qcov,70,100.0
7vb6__1__1.A_1.B__1.E_1.G_1.I,0.5,2,78.0,212,73.32075471698113,73.32075471698113,High density,Pocket,pocket_qcov,70,50.0
7vbt__1__1.B__1.D,0.0,1,90.0,119,77.10084033613445,77.10084033613445,High density,Pocket,pocket_qcov,70,0.0
7vbv__1__1.B__1.N,0.25,1,91.0,89,78.68539325842697,78.68539325842697,Low density,Pocket,pocket_qcov,70,25.0
7vdp__1__1.A__1.E_1.F,1.0,1,100.0,2530,84.97667984189724,84.97667984189724,High density,Pocket,pocket_qcov,70,100.0
7vdq__1__1.A__1.E,1.0,1,96.0,1570,78.51847133757961,78.51847133757961,High density,Pocket,pocket_qcov,70,100.0
7vdr__1__1.A__1.E_1.F_1.N,1.0,1,100.0,2540,80.14448818897638,80.14448818897638,High density,Pocket,pocket_qcov,70,100.0
7vds__1__1.A__1.E,0.75,1,100.0,1861,77.20150456743686,77.20150456743686,High density,Pocket,pocket_qcov,70,75.0
7vej__1__1.A__1.C_1.F_1.G,0.5,2,83.0,50,77.0,77.0,Low density,Pocket,pocket_qcov,70,50.0
7vem__1__1.A_1.B__1.C_1.D,0.75,1,93.0,170,81.23529411764706,81.23529411764706,High density,Pocket,pocket_qcov,70,75.0
7vez__1__1.A_1.D__1.E,0.25,1,100.0,6,92.16666666666667,92.16666666666667,Low density,Pocket,pocket_qcov,70,25.0
7vf6__1__1.B__1.H_1.J,0.75,1,94.0,27,84.44444444444444,84.44444444444444,Low density,Pocket,pocket_qcov,70,75.0
7vhy__1__1.A__1.F,1.0,1,100.0,23,81.56521739130434,81.56521739130434,Low density,Pocket,pocket_qcov,70,100.0
7vhz__1__1.A__1.F,1.0,1,100.0,12,87.33333333333333,87.33333333333333,Low density,Pocket,pocket_qcov,70,100.0
7vi0__1__1.A__1.F,0.75,1,96.0,23,78.91304347826087,78.91304347826087,Low density,Pocket,pocket_qcov,70,75.0
7vi7__1__1.A__1.C,0.0,1,100.0,42,84.52380952380952,84.52380952380952,Low density,Pocket,pocket_qcov,70,0.0
7vjt__1__1.A__1.C,1.0,1,92.0,9,86.22222222222223,86.22222222222223,Low density,Pocket,pocket_qcov,70,100.0
7vkf__1__1.A__1.B_1.C,0.625,2,98.0,240,84.41666666666667,84.41666666666667,High density,Pocket,pocket_qcov,70,62.5
7vkg__1__1.A__1.B,0.75,1,100.0,75,86.26666666666667,86.26666666666667,Low density,Pocket,pocket_qcov,70,75.0
7vkh__1__1.A__1.C,0.75,1,100.0,75,96.24,96.24,Low density,Pocket,pocket_qcov,70,75.0
7vm0__1__1.A__1.C_1.D,0.75,1,91.0,6,80.83333333333333,80.83333333333333,Low density,Pocket,pocket_qcov,70,75.0
7vm7__1__1.A__1.B,0.75,1,100.0,714,77.14285714285714,77.14285714285714,High density,Pocket,pocket_qcov,70,75.0
7vmy__1__1.A__1.C_1.D_1.E,0.0,1,48.0,0,,48.0,No neighbours,Pocket,pocket_qcov,70,0.0
7vnh__1__1.A__1.C,0.25,1,90.0,23,79.73913043478261,79.73913043478261,Low density,Pocket,pocket_qcov,70,25.0
7vns__1__1.A_2.A__2.C,0.0,1,95.0,4,90.5,90.5,Low density,Pocket,pocket_qcov,70,0.0
7vo5__1__1.A__1.B,0.0,1,50.0,0,,50.0,No neighbours,Pocket,pocket_qcov,70,0.0
7voc__1__1.A__1.B_1.D_1.E,0.75,2,66.0,0,,66.0,No neighbours,Pocket,pocket_qcov,70,75.0
7vpe__1__1.A__1.B,0.0,1,43.0,0,,43.0,No neighbours,Pocket,pocket_qcov,70,0.0
7vq9__1__1.A_1.B__1.I_1.J_1.K,0.375,2,89.0,46,76.04347826086956,76.04347826086956,Low density,Pocket,pocket_qcov,70,37.5
7vqb__1__1.A_1.B__1.H_1.I_1.J,0.875,2,89.0,34,76.29411764705883,76.29411764705883,Low density,Pocket,pocket_qcov,70,87.5
7vqp__1__1.A__1.C,1.0,1,91.0,87,73.02298850574712,73.02298850574712,Low density,Pocket,pocket_qcov,70,100.0
7vqt__1__1.A__1.G_1.H,0.5,2,98.0,394,89.248730964467,89.248730964467,High density,Pocket,pocket_qcov,70,50.0
7vqu__1__1.A__1.G_1.H,0.5,2,97.0,392,87.16326530612245,87.16326530612245,High density,Pocket,pocket_qcov,70,50.0
7vre__1__1.A__1.B,1.0,1,93.0,2294,76.90061028770707,76.90061028770707,High density,Pocket,pocket_qcov,70,100.0
7vrh__1__1.A__1.D,0.0,1,100.0,894,80.6420581655481,80.6420581655481,High density,Pocket,pocket_qcov,70,0.0
7vsl__1__1.A__1.D,0.75,1,89.0,155,76.50322580645161,76.50322580645161,High density,Pocket,pocket_qcov,70,75.0
7vte__1__1.A__1.F,1.0,1,92.0,5,76.8,76.8,Low density,Pocket,pocket_qcov,70,100.0
7vtf__1__1.A_1.B__1.F,0.75,1,92.0,4,77.0,77.0,Low density,Pocket,pocket_qcov,70,75.0
7vtg__1__1.A__1.E,1.0,1,91.0,11,73.0,73.0,Low density,Pocket,pocket_qcov,70,100.0
7vve__1__1.A__1.D_1.H,0.0,1,88.0,2,81.5,81.5,Low density,Pocket,pocket_qcov,70,0.0
7vvt__1__1.A__1.C,0.0,1,96.0,359,81.68523676880223,81.68523676880223,High density,Pocket,pocket_qcov,70,0.0
7vwe__1__1.A__1.D,1.0,1,100.0,321,80.30841121495327,80.30841121495327,High density,Pocket,pocket_qcov,70,100.0
7vwf__1__1.A_1.B__1.C_1.E,0.5,2,100.0,10,96.4,96.4,Low density,Pocket,pocket_qcov,70,50.0
7vwg__1__1.A__1.D,1.0,1,100.0,325,81.26769230769231,81.26769230769231,High density,Pocket,pocket_qcov,70,100.0
7vwh__1__1.B__1.F,1.0,1,100.0,297,79.94949494949495,79.94949494949495,High density,Pocket,pocket_qcov,70,100.0
7w0g__1__1.B__1.D,1.0,1,100.0,307,84.21824104234528,84.21824104234528,High density,Pocket,pocket_qcov,70,100.0
7w15__1__1.A__1.C_1.D_1.E_1.F,0.375,2,55.0,0,,55.0,No neighbours,Pocket,pocket_qcov,70,37.5
7w1i__1__1.A__1.B,0.0,1,70.0,3,70.0,70.0,Low density,Pocket,pocket_qcov,70,0.0
7w2d__1__1.B__1.R,0.0,1,90.0,13,85.23076923076923,85.23076923076923,Low density,Pocket,pocket_qcov,70,0.0
7w2f__1__1.A__1.M,0.25,1,100.0,15,92.53333333333333,92.53333333333333,Low density,Pocket,pocket_qcov,70,25.0
7w3l__1__1.A__1.B_1.C_1.J,0.5,2,100.0,396,93.43434343434343,93.43434343434343,High density,Pocket,pocket_qcov,70,50.0
7w3p__1__1.A__1.C,0.25,1,100.0,671,79.15946348733235,79.15946348733235,High density,Pocket,pocket_qcov,70,25.0
7w41__1__1.A__1.B,0.0,1,68.0,0,,68.0,No neighbours,Pocket,pocket_qcov,70,0.0
7w4x__1__1.A__1.C_1.D_1.E,0.5,1,100.0,797,82.40025094102886,82.40025094102886,High density,Pocket,pocket_qcov,70,50.0
7w4y__1__1.A__1.E,0.75,1,100.0,793,84.203026481715,84.203026481715,High density,Pocket,pocket_qcov,70,75.0
7w6f__1__1.A_1.B__1.C,0.75,1,55.0,0,,55.0,No neighbours,Pocket,pocket_qcov,70,75.0
7w8v__1__1.A__1.B_1.D,0.75,2,94.0,20,79.6,79.6,Low density,Pocket,pocket_qcov,70,75.0
7w9z__1__1.B__1.F_1.G,1.0,1,90.0,38,79.36842105263158,79.36842105263158,Low density,Pocket,pocket_qcov,70,100.0
7wbs__1__1.A_1.B__1.D,0.75,1,100.0,816,91.94362745098039,91.94362745098039,High density,Pocket,pocket_qcov,70,75.0
7wc6__1__1.A__1.F,1.0,1,96.0,165,80.73333333333333,80.73333333333333,High density,Pocket,pocket_qcov,70,100.0
7wc7__1__1.A__1.M,0.75,1,96.0,167,77.65868263473054,77.65868263473054,High density,Pocket,pocket_qcov,70,75.0
7wc8__1__1.A__1.H,0.25,1,86.0,40,75.325,75.325,Low density,Pocket,pocket_qcov,70,25.0
7wcf__1__1.A__1.B_1.C_1.D,0.75,1,57.0,0,,57.0,No neighbours,Pocket,pocket_qcov,70,75.0
7wcl__1__1.A__1.C,1.0,1,100.0,844,76.60308056872037,76.60308056872037,High density,Pocket,pocket_qcov,70,100.0
7wcv__1__1.A__1.B_1.C_1.D,1.0,2,97.0,16,84.0,84.0,Low density,Pocket,pocket_qcov,70,100.0
7wdp__1__1.A__1.B_1.C,0.25,2,88.0,280,75.91428571428571,75.91428571428571,High density,Pocket,pocket_qcov,70,25.0
7wdt__1__1.A__1.B,0.75,1,86.0,24,80.58333333333333,80.58333333333333,Low density,Pocket,pocket_qcov,70,75.0
7wdt__1__1.A__1.C,0.0,1,61.0,0,,61.0,No neighbours,Pocket,pocket_qcov,70,0.0
7wdu__1__1.A__1.C,0.0,1,61.0,0,,61.0,No neighbours,Pocket,pocket_qcov,70,0.0
7wdv__1__1.A__1.B_1.C,0.5,2,90.0,298,77.75838926174497,77.75838926174497,High density,Pocket,pocket_qcov,70,50.0
7wew__1__1.A__1.K,0.75,1,92.0,62,75.20967741935483,75.20967741935483,Low density,Pocket,pocket_qcov,70,75.0
7wf5__1__1.A__1.C,1.0,1,100.0,698,82.42550143266476,82.42550143266476,High density,Pocket,pocket_qcov,70,100.0
7wgl__1__1.A__1.D,1.0,1,100.0,438,81.84931506849315,81.84931506849315,High density,Pocket,pocket_qcov,70,100.0
7wgn__1__1.A__1.B,0.25,1,89.0,98,76.91836734693878,76.91836734693878,Low density,Pocket,pocket_qcov,70,25.0
7wgo__1__1.A__1.C,0.0,1,94.0,480,74.53125,74.53125,High density,Pocket,pocket_qcov,70,0.0
7wgq__1__1.A__1.C,0.75,1,91.0,173,75.33526011560694,75.33526011560694,High density,Pocket,pocket_qcov,70,75.0
7wjs__1__1.A__1.D_1.G,1.0,1,100.0,1077,80.79387186629526,80.79387186629526,High density,Pocket,pocket_qcov,70,100.0
7wl4__1__1.A__1.E_1.F,0.25,2,100.0,936,74.5405982905983,74.5405982905983,High density,Pocket,pocket_qcov,70,25.0
7wlx__1__1.A__1.C,0.0,1,86.0,191,75.62303664921465,75.62303664921465,High density,Pocket,pocket_qcov,70,0.0
7wmf__1__1.A__1.C_1.E,0.5,1,85.0,36,80.25,80.25,Low density,Pocket,pocket_qcov,70,50.0
7wmh__1__1.A__1.C,0.25,1,89.0,132,76.09848484848484,76.09848484848484,High density,Pocket,pocket_qcov,70,25.0
7wmi__1__1.B__1.F_1.G,0.25,1,79.0,32,73.75,73.75,Low density,Pocket,pocket_qcov,70,25.0
7wmj__1__1.A__1.C,0.0,1,84.0,165,74.58181818181818,74.58181818181818,High density,Pocket,pocket_qcov,70,0.0
7wmk__1__1.A__1.B_1.G,1.0,1,86.0,18,76.66666666666667,76.66666666666667,Low density,Pocket,pocket_qcov,70,100.0
7wmo__1__1.A__1.C,0.0,1,78.0,33,72.36363636363636,72.36363636363636,Low density,Pocket,pocket_qcov,70,0.0
7wpx__1__1.A__1.B_1.C,0.25,2,88.0,14,79.28571428571429,79.28571428571429,Low density,Pocket,pocket_qcov,70,25.0
7wqm__1__1.A__1.C_1.D,0.5,2,98.0,684,83.82456140350877,83.82456140350877,High density,Pocket,pocket_qcov,70,50.0
7wqs__1__1.A__1.C_1.D,0.5,2,98.0,598,83.63210702341136,83.63210702341136,High density,Pocket,pocket_qcov,70,50.0
7wrg__1__1.A__1.C_1.D,1.0,1,84.0,207,74.85990338164251,74.85990338164251,High density,Pocket,pocket_qcov,70,100.0
7wua__1__1.A__1.E_1.F_1.G,0.5,1,84.0,24,76.20833333333333,76.20833333333333,Low density,Pocket,pocket_qcov,70,50.0
7wuy__1__1.A_1.B__1.D_1.EA,0.5,2,82.0,8,75.0,75.0,Low density,Pocket,pocket_qcov,70,50.0
7wzv__1__1.A__1.C_1.E_1.F_1.K_1.O,0.75,2,55.0,0,,55.0,No neighbours,Pocket,pocket_qcov,70,75.0
7wzx__1__1.A__1.B_1.D_1.E_1.I,0.875,2,55.0,0,,55.0,No neighbours,Pocket,pocket_qcov,70,87.5
7x0b__1__1.A__1.C_1.E_1.N,1.0,1,66.0,0,,66.0,No neighbours,Pocket,pocket_qcov,70,100.0
7x1o__1__1.A__1.C_1.D,0.875,2,89.0,150,77.84,77.84,High density,Pocket,pocket_qcov,70,87.5
7x2y__1__1.B__1.R_1.S,0.0,2,80.0,36,72.61111111111111,72.61111111111111,Low density,Pocket,pocket_qcov,70,0.0
7x3l__1__1.A__1.C_1.D,0.875,2,100.0,722,85.33795013850416,85.33795013850416,High density,Pocket,pocket_qcov,70,87.5
7x3m__1__1.A__1.C_1.D,0.875,2,98.0,720,85.38055555555556,85.38055555555556,High density,Pocket,pocket_qcov,70,87.5
7x3o__1__1.A__1.C_1.D,0.75,2,100.0,724,84.69060773480663,84.69060773480663,High density,Pocket,pocket_qcov,70,75.0
7x4g__1__1.A__1.B_1.C_1.D,0.0,2,92.0,4,86.5,86.5,Low density,Pocket,pocket_qcov,70,0.0
7x4u__1__1.A__1.B,1.0,1,100.0,2311,79.85460839463435,79.85460839463435,High density,Pocket,pocket_qcov,70,100.0
7x5w__1__2.A__2.B_2.C,0.5,1,93.0,31,82.54838709677419,82.54838709677419,Low density,Pocket,pocket_qcov,70,50.0
7x69__1__1.A__1.B_1.C,0.5,1,97.0,23,77.43478260869566,77.43478260869566,Low density,Pocket,pocket_qcov,70,50.0
7x7j__1__1.A__1.C_1.D,0.5,2,83.0,12,75.5,75.5,Low density,Pocket,pocket_qcov,70,50.0
7x7k__1__1.A__1.C_1.D,0.5,2,82.0,12,74.16666666666667,74.16666666666667,Low density,Pocket,pocket_qcov,70,50.0
7x7x__1__1.A__1.C,0.0,1,100.0,3,98.0,98.0,Low density,Pocket,pocket_qcov,70,0.0
7x81__1__1.A_1.B__1.D,0.0,1,51.0,0,,51.0,No neighbours,Pocket,pocket_qcov,70,0.0
7x86__1__1.A_1.C__1.G,0.0,1,69.0,0,,69.0,No neighbours,Pocket,pocket_qcov,70,0.0
7x9d__1__1.A__1.E,0.0,1,100.0,55,95.74545454545455,95.74545454545455,Low density,Pocket,pocket_qcov,70,0.0
7x9l__1__1.A__1.C_1.E_1.F,1.0,1,100.0,21,77.19047619047619,77.19047619047619,Low density,Pocket,pocket_qcov,70,100.0
7xaa__1__1.A__1.C_1.D_1.E,0.25,1,89.0,330,75.60606060606061,75.60606060606061,High density,Pocket,pocket_qcov,70,25.0
7xbb__1__1.A__1.C_1.D_1.E,0.75,1,100.0,736,80.37907608695652,80.37907608695652,High density,Pocket,pocket_qcov,70,75.0
7xbt__1__1.A__1.B_1.C,1.0,1,96.0,134,81.57462686567165,81.57462686567165,High density,Pocket,pocket_qcov,70,100.0
7xbv__1__1.A__1.B,0.5,1,96.0,132,80.40151515151516,80.40151515151516,High density,Pocket,pocket_qcov,70,50.0
7xdv__1__1.A__1.C_1.D,0.75,1,96.0,1349,78.87101556708673,78.87101556708673,High density,Pocket,pocket_qcov,70,75.0
7xdy__1__1.A__1.C_1.D,0.75,1,100.0,1804,79.20288248337029,79.20288248337029,High density,Pocket,pocket_qcov,70,75.0
7xef__1__1.A__1.E,0.0,1,83.0,14,78.42857142857143,78.42857142857143,Low density,Pocket,pocket_qcov,70,0.0
7xej__1__1.A_2.A__1.B,1.0,1,97.0,56,78.98214285714286,78.98214285714286,Low density,Pocket,pocket_qcov,70,100.0
7xek__1__1.A_2.A__1.B,1.0,1,100.0,68,78.86764705882354,78.86764705882354,Low density,Pocket,pocket_qcov,70,100.0
7xen__1__1.A_2.A__2.B,0.75,1,88.0,54,76.05555555555556,76.05555555555556,Low density,Pocket,pocket_qcov,70,75.0
7xep__1__1.A_2.A__1.E,1.0,1,97.0,61,78.04918032786885,78.04918032786885,Low density,Pocket,pocket_qcov,70,100.0
7xeq__1__1.A_2.A__2.D,1.0,1,100.0,61,78.62295081967213,78.62295081967213,Low density,Pocket,pocket_qcov,70,100.0
7xes__1__1.A_2.A__2.D,0.5,1,100.0,76,79.77631578947368,79.77631578947368,Low density,Pocket,pocket_qcov,70,50.0
7xet__1__1.A_2.A__1.B,1.0,1,94.0,42,79.11904761904762,79.11904761904762,Low density,Pocket,pocket_qcov,70,100.0
7xf7__1__1.A__1.B,0.0,1,85.0,24,77.5,77.5,Low density,Pocket,pocket_qcov,70,0.0
7xgi__1__1.A__1.B_1.C_1.D,0.625,2,100.0,198,83.9090909090909,83.9090909090909,High density,Pocket,pocket_qcov,70,62.5
7xh6__1__1.A__1.E,1.0,1,100.0,1004,80.199203187251,80.199203187251,High density,Pocket,pocket_qcov,70,100.0
7xhh__1__1.B__1.D,0.25,1,90.0,23,77.30434782608695,77.30434782608695,Low density,Pocket,pocket_qcov,70,25.0
7xhq__1__1.A__1.C,0.75,1,100.0,35,92.34285714285714,92.34285714285714,Low density,Pocket,pocket_qcov,70,75.0
7xhy__1__1.A__1.B_1.G,1.0,1,94.0,722,78.49168975069252,78.49168975069252,High density,Pocket,pocket_qcov,70,100.0
7xi7__1__1.A__1.B,1.0,1,100.0,900,86.68,86.68,High density,Pocket,pocket_qcov,70,100.0
7xis__1__1.A__1.B_1.C_1.D,0.0,1,62.0,0,,62.0,No neighbours,Pocket,pocket_qcov,70,0.0
