query_system,mean_success,n_proper_ligands,best_similarity,density,mean_similarity_above_threshold,visualisation_similarity,density_group,similarity_metric,similarity_column,threshold,mean_success_percent
7vdr__1__1.A__1.E_1.F_1.N,1.0,1,100.0,412,58.78398058252427,58.78398058252427,High density,Protein sequence,protein_fident_max,50,100.0
7vds__1__1.A__1.E,0.75,1,98.0,404,58.806930693069305,58.806930693069305,High density,Protein sequence,protein_fident_max,50,75.0
7vej__1__1.A__1.C_1.F_1.G,0.5,2,97.0,2,97.0,97.0,Low density,Protein sequence,protein_fident_max,50,50.0
7vem__1__1.A_1.B__1.C_1.D,0.75,1,25.0,0,,25.0,No neighbours,Protein sequence,protein_fident_max,50,75.0
7vez__1__1.A_1.D__1.E,0.25,1,77.0,70,65.14285714285714,65.14285714285714,Low density,Protein sequence,protein_fident_max,50,25.0
7vf6__1__1.B__1.H_1.J,0.75,1,31.0,0,,31.0,No neighbours,Protein sequence,protein_fident_max,50,75.0
7vhy__1__1.A__1.F,1.0,1,100.0,34,94.79411764705883,94.79411764705883,Low density,Protein sequence,protein_fident_max,50,100.0
7vhz__1__1.A__1.F,1.0,1,100.0,34,95.1470588235294,95.1470588235294,Low density,Protein sequence,protein_fident_max,50,100.0
7vi0__1__1.A__1.F,0.75,1,100.0,35,93.8,93.8,Low density,Protein sequence,protein_fident_max,50,75.0
7vi7__1__1.A__1.C,0.0,1,32.0,0,,32.0,No neighbours,Protein sequence,protein_fident_max,50,0.0
7vjt__1__1.A__1.C,1.0,1,100.0,11,98.63636363636364,98.63636363636364,Low density,Protein sequence,protein_fident_max,50,100.0
7vkf__1__1.A__1.B_1.C,0.625,2,100.0,6,100.0,100.0,Low density,Protein sequence,protein_fident_max,50,62.5
7vkg__1__1.A__1.B,0.75,1,100.0,41,92.1219512195122,92.1219512195122,Low density,Protein sequence,protein_fident_max,50,75.0
7vkh__1__1.A__1.C,0.75,1,100.0,41,92.1219512195122,92.1219512195122,Low density,Protein sequence,protein_fident_max,50,75.0
7vm0__1__1.A__1.C_1.D,0.75,1,31.0,0,,31.0,No neighbours,Protein sequence,protein_fident_max,50,75.0
7vm7__1__1.A__1.B,0.75,1,100.0,178,98.03370786516854,98.03370786516854,High density,Protein sequence,protein_fident_max,50,75.0
7vmy__1__1.A__1.C_1.D_1.E,0.0,1,44.0,0,,44.0,No neighbours,Protein sequence,protein_fident_max,50,0.0
7vnh__1__1.A__1.C,0.25,1,30.0,0,,30.0,No neighbours,Protein sequence,protein_fident_max,50,25.0
7vns__1__1.A_2.A__2.C,0.0,1,99.0,12,99.0,99.0,Low density,Protein sequence,protein_fident_max,50,0.0
7vo5__1__1.A__1.B,0.0,1,32.0,0,,32.0,No neighbours,Protein sequence,protein_fident_max,50,0.0
7voc__1__1.A__1.B_1.D_1.E,0.75,2,22.0,0,,22.0,No neighbours,Protein sequence,protein_fident_max,50,75.0
7vpe__1__1.A__1.B,0.0,1,27.0,0,,27.0,No neighbours,Protein sequence,protein_fident_max,50,0.0
7vq9__1__1.A_1.B__1.I_1.J_1.K,0.375,2,88.0,34,87.29411764705883,87.29411764705883,Low density,Protein sequence,protein_fident_max,50,37.5
7vqb__1__1.A_1.B__1.H_1.I_1.J,0.875,2,87.0,34,86.88235294117646,86.88235294117646,Low density,Protein sequence,protein_fident_max,50,87.5
7vqp__1__1.A__1.C,1.0,1,100.0,269,86.08921933085502,86.08921933085502,High density,Protein sequence,protein_fident_max,50,100.0
7vqt__1__1.A__1.G_1.H,0.5,2,100.0,187,98.0855614973262,98.0855614973262,High density,Protein sequence,protein_fident_max,50,50.0
7vqu__1__1.A__1.G_1.H,0.5,2,100.0,187,97.36363636363636,97.36363636363636,High density,Protein sequence,protein_fident_max,50,50.0
7vre__1__1.A__1.B,1.0,1,98.0,379,92.08707124010554,92.08707124010554,High density,Protein sequence,protein_fident_max,50,100.0
7vrh__1__1.A__1.D,0.0,1,100.0,589,82.45161290322581,82.45161290322581,High density,Protein sequence,protein_fident_max,50,0.0
7vsl__1__1.A__1.D,0.75,1,100.0,5,100.0,100.0,Low density,Protein sequence,protein_fident_max,50,75.0
7vte__1__1.A__1.F,1.0,1,33.0,0,,33.0,No neighbours,Protein sequence,protein_fident_max,50,100.0
7vtf__1__1.A_1.B__1.F,0.75,1,33.0,0,,33.0,No neighbours,Protein sequence,protein_fident_max,50,75.0
7vtg__1__1.A__1.E,1.0,1,32.0,0,,32.0,No neighbours,Protein sequence,protein_fident_max,50,100.0
7vve__1__1.A__1.D_1.H,0.0,1,56.0,3,56.0,56.0,Low density,Protein sequence,protein_fident_max,50,0.0
7vvt__1__1.A__1.C,0.0,1,100.0,836,97.33612440191388,97.33612440191388,High density,Protein sequence,protein_fident_max,50,0.0
7vwe__1__1.A__1.D,1.0,1,99.0,660,71.32727272727273,71.32727272727273,High density,Protein sequence,protein_fident_max,50,100.0
7vwf__1__1.A_1.B__1.C_1.E,0.5,2,100.0,1288,71.34860248447205,71.34860248447205,High density,Protein sequence,protein_fident_max,50,50.0
7vwg__1__1.A__1.D,1.0,1,100.0,660,71.10757575757576,71.10757575757576,High density,Protein sequence,protein_fident_max,50,100.0
7vwh__1__1.B__1.F,1.0,1,100.0,660,70.60606060606061,70.60606060606061,High density,Protein sequence,protein_fident_max,50,100.0
7w0g__1__1.B__1.D,1.0,1,100.0,660,70.46515151515152,70.46515151515152,High density,Protein sequence,protein_fident_max,50,100.0
7w15__1__1.A__1.C_1.D_1.E_1.F,0.375,2,39.0,0,,39.0,No neighbours,Protein sequence,protein_fident_max,50,37.5
7w1i__1__1.A__1.B,0.0,1,33.0,0,,33.0,No neighbours,Protein sequence,protein_fident_max,50,0.0
7w2d__1__1.B__1.R,0.0,1,71.0,15,70.93333333333334,70.93333333333334,Low density,Protein sequence,protein_fident_max,50,0.0
7w2f__1__1.A__1.M,0.25,1,71.0,15,70.33333333333333,70.33333333333333,Low density,Protein sequence,protein_fident_max,50,25.0
7w3l__1__1.A__1.B_1.C_1.J,0.5,2,100.0,187,98.0855614973262,98.0855614973262,High density,Protein sequence,protein_fident_max,50,50.0
7w3p__1__1.A__1.C,0.25,1,100.0,336,99.05357142857143,99.05357142857143,High density,Protein sequence,protein_fident_max,50,25.0
7w41__1__1.A__1.B,0.0,1,95.0,37,61.108108108108105,61.108108108108105,Low density,Protein sequence,protein_fident_max,50,0.0
7w4x__1__1.A__1.C_1.D_1.E,0.5,1,100.0,347,96.91066282420749,96.91066282420749,High density,Protein sequence,protein_fident_max,50,50.0
7w4y__1__1.A__1.E,0.75,1,100.0,347,96.91066282420749,96.91066282420749,High density,Protein sequence,protein_fident_max,50,75.0
7w6f__1__1.A_1.B__1.C,0.75,1,96.0,2,96.0,96.0,Low density,Protein sequence,protein_fident_max,50,75.0
7w8v__1__1.A__1.B_1.D,0.75,2,67.0,6,60.333333333333336,60.333333333333336,Low density,Protein sequence,protein_fident_max,50,75.0
7w9z__1__1.B__1.F_1.G,1.0,1,43.0,0,,43.0,No neighbours,Protein sequence,protein_fident_max,50,100.0
7wbs__1__1.A_1.B__1.D,0.75,1,100.0,837,94.10035842293907,94.10035842293907,High density,Protein sequence,protein_fident_max,50,75.0
7wc6__1__1.A__1.F,1.0,1,99.0,447,66.80760626398211,66.80760626398211,High density,Protein sequence,protein_fident_max,50,100.0
7wc7__1__1.A__1.M,0.75,1,99.0,454,66.86123348017621,66.86123348017621,High density,Protein sequence,protein_fident_max,50,75.0
7wc8__1__1.A__1.H,0.25,1,99.0,451,66.89135254988913,66.89135254988913,High density,Protein sequence,protein_fident_max,50,25.0
7wcf__1__1.A__1.B_1.C_1.D,0.75,1,22.0,0,,22.0,No neighbours,Protein sequence,protein_fident_max,50,75.0
7wcl__1__1.A__1.C,1.0,1,100.0,347,74.65994236311239,74.65994236311239,High density,Protein sequence,protein_fident_max,50,100.0
7wcv__1__1.A__1.B_1.C_1.D,1.0,2,100.0,46,97.78260869565217,97.78260869565217,Low density,Protein sequence,protein_fident_max,50,100.0
7wdp__1__1.A__1.B_1.C,0.25,2,51.0,136,50.088235294117645,50.088235294117645,Low density,Protein sequence,protein_fident_max,50,25.0
7wdt__1__1.A__1.B,0.75,1,98.0,1,98.0,98.0,Low density,Protein sequence,protein_fident_max,50,75.0
7wdt__1__1.A__1.C,0.0,1,98.0,1,98.0,98.0,Low density,Protein sequence,protein_fident_max,50,0.0
7wdu__1__1.A__1.C,0.0,1,98.0,1,98.0,98.0,Low density,Protein sequence,protein_fident_max,50,0.0
7wdv__1__1.A__1.B_1.C,0.5,2,51.0,112,50.107142857142854,50.107142857142854,Low density,Protein sequence,protein_fident_max,50,50.0
7wew__1__1.A__1.K,0.75,1,35.0,0,,35.0,No neighbours,Protein sequence,protein_fident_max,50,75.0
7wf5__1__1.A__1.C,1.0,1,100.0,246,83.8821138211382,83.8821138211382,High density,Protein sequence,protein_fident_max,50,100.0
7wgl__1__1.A__1.D,1.0,1,100.0,660,71.05151515151515,71.05151515151515,High density,Protein sequence,protein_fident_max,50,100.0
7wgn__1__1.A__1.B,0.25,1,100.0,660,70.97121212121212,70.97121212121212,High density,Protein sequence,protein_fident_max,50,25.0
7wgo__1__1.A__1.C,0.0,1,100.0,660,83.51060606060607,83.51060606060607,High density,Protein sequence,protein_fident_max,50,0.0
7wgq__1__1.A__1.C,0.75,1,100.0,660,83.46666666666667,83.46666666666667,High density,Protein sequence,protein_fident_max,50,75.0
7wjs__1__1.A__1.D_1.G,1.0,1,100.0,589,95.79456706281833,95.79456706281833,High density,Protein sequence,protein_fident_max,50,100.0
7wl4__1__1.A__1.E_1.F,0.25,2,100.0,1177,95.57179269328802,95.57179269328802,High density,Protein sequence,protein_fident_max,50,25.0
7wlx__1__1.A__1.C,0.0,1,98.0,63,91.77777777777777,91.77777777777777,Low density,Protein sequence,protein_fident_max,50,0.0
7wmf__1__1.A__1.C_1.E,0.5,1,100.0,37,97.5945945945946,97.5945945945946,Low density,Protein sequence,protein_fident_max,50,50.0
7wmh__1__1.A__1.C,0.25,1,98.0,63,92.04761904761905,92.04761904761905,Low density,Protein sequence,protein_fident_max,50,25.0
7wmi__1__1.B__1.F_1.G,0.25,1,100.0,37,98.21621621621621,98.21621621621621,Low density,Protein sequence,protein_fident_max,50,25.0
7wmj__1__1.A__1.C,0.0,1,97.0,63,91.3015873015873,91.3015873015873,Low density,Protein sequence,protein_fident_max,50,0.0
7wmk__1__1.A__1.B_1.G,1.0,1,88.0,8,78.5,78.5,Low density,Protein sequence,protein_fident_max,50,100.0
7wmo__1__1.A__1.C,0.0,1,97.0,63,91.04761904761905,91.04761904761905,Low density,Protein sequence,protein_fident_max,50,0.0
7wpx__1__1.A__1.B_1.C,0.25,2,100.0,4,100.0,100.0,Low density,Protein sequence,protein_fident_max,50,25.0
7wqm__1__1.A__1.C_1.D,0.5,2,100.0,354,83.83050847457628,83.83050847457628,High density,Protein sequence,protein_fident_max,50,50.0
7wqs__1__1.A__1.C_1.D,0.5,2,100.0,354,83.84180790960453,83.84180790960453,High density,Protein sequence,protein_fident_max,50,50.0
7wrg__1__1.A__1.C_1.D,1.0,1,52.0,10,50.7,50.7,Low density,Protein sequence,protein_fident_max,50,100.0
7wua__1__1.A__1.E_1.F_1.G,0.5,1,43.0,0,,43.0,No neighbours,Protein sequence,protein_fident_max,50,50.0
7wuy__1__1.A_1.B__1.D_1.EA,0.5,2,24.0,0,,24.0,No neighbours,Protein sequence,protein_fident_max,50,50.0
7wzv__1__1.A__1.C_1.E_1.F_1.K_1.O,0.75,2,24.0,0,,24.0,No neighbours,Protein sequence,protein_fident_max,50,75.0
7wzx__1__1.A__1.B_1.D_1.E_1.I,0.875,2,22.0,0,,22.0,No neighbours,Protein sequence,protein_fident_max,50,87.5
7x0b__1__1.A__1.C_1.E_1.N,1.0,1,22.0,0,,22.0,No neighbours,Protein sequence,protein_fident_max,50,100.0
7x1o__1__1.A__1.C_1.D,0.875,2,98.0,184,67.17391304347827,67.17391304347827,High density,Protein sequence,protein_fident_max,50,87.5
7x2y__1__1.B__1.R_1.S,0.0,2,24.0,0,,24.0,No neighbours,Protein sequence,protein_fident_max,50,0.0
7x3l__1__1.A__1.C_1.D,0.875,2,100.0,354,83.6045197740113,83.6045197740113,High density,Protein sequence,protein_fident_max,50,87.5
7x3m__1__1.A__1.C_1.D,0.875,2,100.0,354,83.8361581920904,83.8361581920904,High density,Protein sequence,protein_fident_max,50,87.5
7x3o__1__1.A__1.C_1.D,0.75,2,99.0,354,81.51412429378531,81.51412429378531,High density,Protein sequence,protein_fident_max,50,75.0
7x4g__1__1.A__1.B_1.C_1.D,0.0,2,34.0,0,,34.0,No neighbours,Protein sequence,protein_fident_max,50,0.0
7x4u__1__1.A__1.B,1.0,1,100.0,199,94.678391959799,94.678391959799,High density,Protein sequence,protein_fident_max,50,100.0
7x5w__1__2.A__2.B_2.C,0.5,1,99.0,30,96.76666666666667,96.76666666666667,Low density,Protein sequence,protein_fident_max,50,50.0
7x69__1__1.A__1.B_1.C,0.5,1,100.0,30,96.93333333333334,96.93333333333334,Low density,Protein sequence,protein_fident_max,50,50.0
7x7j__1__1.A__1.C_1.D,0.5,2,26.0,0,,26.0,No neighbours,Protein sequence,protein_fident_max,50,50.0
7x7k__1__1.A__1.C_1.D,0.5,2,27.0,0,,27.0,No neighbours,Protein sequence,protein_fident_max,50,50.0
7x7x__1__1.A__1.C,0.0,1,100.0,322,90.3695652173913,90.3695652173913,High density,Protein sequence,protein_fident_max,50,0.0
7x81__1__1.A_1.B__1.D,0.0,1,22.0,0,,22.0,No neighbours,Protein sequence,protein_fident_max,50,0.0
7x86__1__1.A_1.C__1.G,0.0,1,24.0,0,,24.0,No neighbours,Protein sequence,protein_fident_max,50,0.0
7x9d__1__1.A__1.E,0.0,1,100.0,51,86.98039215686275,86.98039215686275,Low density,Protein sequence,protein_fident_max,50,0.0
7x9l__1__1.A__1.C_1.E_1.F,1.0,1,100.0,8,100.0,100.0,Low density,Protein sequence,protein_fident_max,50,100.0
7xaa__1__1.A__1.C_1.D_1.E,0.25,1,100.0,347,96.88472622478386,96.88472622478386,High density,Protein sequence,protein_fident_max,50,25.0
7xbb__1__1.A__1.C_1.D_1.E,0.75,1,100.0,347,96.9135446685879,96.9135446685879,High density,Protein sequence,protein_fident_max,50,75.0
7xbt__1__1.A__1.B_1.C,1.0,1,40.0,0,,40.0,No neighbours,Protein sequence,protein_fident_max,50,100.0
7xbv__1__1.A__1.B,0.5,1,39.0,0,,39.0,No neighbours,Protein sequence,protein_fident_max,50,50.0
7xdv__1__1.A__1.C_1.D,0.75,1,38.0,0,,38.0,No neighbours,Protein sequence,protein_fident_max,50,75.0
7xdy__1__1.A__1.C_1.D,0.75,1,38.0,0,,38.0,No neighbours,Protein sequence,protein_fident_max,50,75.0
7xef__1__1.A__1.E,0.0,1,99.0,39,94.94871794871794,94.94871794871794,Low density,Protein sequence,protein_fident_max,50,0.0
7xej__1__1.A_2.A__1.B,1.0,1,100.0,23,93.3913043478261,93.3913043478261,Low density,Protein sequence,protein_fident_max,50,100.0
7xek__1__1.A_2.A__1.B,1.0,1,100.0,23,93.3913043478261,93.3913043478261,Low density,Protein sequence,protein_fident_max,50,100.0
7xen__1__1.A_2.A__2.B,0.75,1,96.0,20,96.0,96.0,Low density,Protein sequence,protein_fident_max,50,75.0
7xep__1__1.A_2.A__1.E,1.0,1,100.0,23,93.47826086956522,93.47826086956522,Low density,Protein sequence,protein_fident_max,50,100.0
7xeq__1__1.A_2.A__2.D,1.0,1,100.0,19,97.3157894736842,97.3157894736842,Low density,Protein sequence,protein_fident_max,50,100.0
7xes__1__1.A_2.A__2.D,0.5,1,100.0,19,97.3157894736842,97.3157894736842,Low density,Protein sequence,protein_fident_max,50,50.0
7xet__1__1.A_2.A__1.B,1.0,1,100.0,23,93.47826086956522,93.47826086956522,Low density,Protein sequence,protein_fident_max,50,100.0
7xf7__1__1.A__1.B,0.0,1,100.0,248,62.63709677419355,62.63709677419355,High density,Protein sequence,protein_fident_max,50,0.0
7xgi__1__1.A__1.B_1.C_1.D,0.625,2,100.0,368,97.59239130434783,97.59239130434783,High density,Protein sequence,protein_fident_max,50,62.5
7xh6__1__1.A__1.E,1.0,1,100.0,166,99.36746987951807,99.36746987951807,High density,Protein sequence,protein_fident_max,50,100.0
7xhh__1__1.B__1.D,0.25,1,99.0,34,97.38235294117646,97.38235294117646,Low density,Protein sequence,protein_fident_max,50,25.0
7xhq__1__1.A__1.C,0.75,1,97.0,74,91.37837837837837,91.37837837837837,Low density,Protein sequence,protein_fident_max,50,75.0
7xhy__1__1.A__1.B_1.G,1.0,1,98.0,53,89.32075471698113,89.32075471698113,Low density,Protein sequence,protein_fident_max,50,100.0
7xi7__1__1.A__1.B,1.0,1,100.0,112,96.58928571428571,96.58928571428571,Low density,Protein sequence,protein_fident_max,50,100.0
7xis__1__1.A__1.B_1.C_1.D,0.0,1,99.0,430,82.8232558139535,82.8232558139535,High density,Protein sequence,protein_fident_max,50,0.0
7xjb__1__1.A__1.E_1.F_1.G,0.625,2,100.0,368,97.7663043478261,97.7663043478261,High density,Protein sequence,protein_fident_max,50,62.5
7xk9__1__1.A__1.C,1.0,1,100.0,620,77.35,77.35,High density,Protein sequence,protein_fident_max,50,100.0
7xka__1__1.A__1.C,1.0,1,100.0,639,77.28638497652582,77.28638497652582,High density,Protein sequence,protein_fident_max,50,100.0
7xlp__1__1.A__1.B,1.0,1,99.0,147,96.83673469387755,96.83673469387755,Low density,Protein sequence,protein_fident_max,50,100.0
7xmk__1__1.A__1.D,1.0,1,99.0,32,95.8125,95.8125,Low density,Protein sequence,protein_fident_max,50,100.0
7xnc__1__1.A__1.B,0.75,1,99.0,147,96.53061224489795,96.53061224489795,Low density,Protein sequence,protein_fident_max,50,75.0
7xoz__1__1.B__1.F,0.0,1,99.0,6,99.0,99.0,Low density,Protein sequence,protein_fident_max,50,0.0
7xpo__1__1.B__1.H,0.75,1,57.0,79,52.87341772151899,52.87341772151899,Low density,Protein sequence,protein_fident_max,50,75.0
7xqv__1__1.A__1.D_1.E,1.0,1,91.0,245,65.43265306122449,65.43265306122449,High density,Protein sequence,protein_fident_max,50,100.0
7xqz__1__1.A__1.B_1.C_1.D,0.0,1,22.0,0,,22.0,No neighbours,Protein sequence,protein_fident_max,50,0.0
7xr7__1__1.A__1.B_1.C_1.D,0.25,1,22.0,0,,22.0,No neighbours,Protein sequence,protein_fident_max,50,25.0
7xrr__1__1.A__1.B,0.25,1,95.0,30,71.73333333333333,71.73333333333333,Low density,Protein sequence,protein_fident_max,50,25.0
7xsv__1__1.A__1.B,1.0,1,100.0,199,98.82914572864321,98.82914572864321,High density,Protein sequence,protein_fident_max,50,100.0
7xua__1__1.B__1.N,0.25,1,100.0,138,86.18840579710145,86.18840579710145,Low density,Protein sequence,protein_fident_max,50,25.0
7xuc__1__1.A__1.H,0.0,1,99.0,138,85.4927536231884,85.4927536231884,Low density,Protein sequence,protein_fident_max,50,0.0
7xvh__1__2.A__2.B_2.C,1.0,1,100.0,30,97.23333333333333,97.23333333333333,Low density,Protein sequence,protein_fident_max,50,100.0
7xw8__1__1.A__1.E_1.F,0.5,2,100.0,187,96.72727272727273,96.72727272727273,High density,Protein sequence,protein_fident_max,50,50.0
7xyj__1__1.A_1.B__1.E_1.F,1.0,1,100.0,734,58.84877384196185,58.84877384196185,High density,Protein sequence,protein_fident_max,50,100.0
7xzr__1__1.A_1.C__1.E_1.F,0.0,1,100.0,40,89.5,89.5,Low density,Protein sequence,protein_fident_max,50,0.0
7y02__1__1.A__1.B_1.C,0.0,2,100.0,160,99.475,99.475,High density,Protein sequence,protein_fident_max,50,0.0
7y03__1__1.A__1.B_1.C,0.125,2,100.0,160,99.475,99.475,High density,Protein sequence,protein_fident_max,50,12.5
7y06__1__1.A__1.B_1.C,0.125,2,100.0,160,99.475,99.475,High density,Protein sequence,protein_fident_max,50,12.5
7y0f__1__1.B__1.G,0.25,1,100.0,2,100.0,100.0,Low density,Protein sequence,protein_fident_max,50,25.0
7y1h__1__1.B__1.H_1.I_1.K_1.L,0.75,1,98.0,184,66.8695652173913,66.8695652173913,High density,Protein sequence,protein_fident_max,50,75.0
7y3s__1__1.B__1.G_1.H_1.J_1.K,1.0,1,100.0,184,67.34782608695652,67.34782608695652,High density,Protein sequence,protein_fident_max,50,100.0
7y4a__1__1.A__1.I_1.J_1.K,1.0,1,100.0,279,63.89964157706093,63.89964157706093,High density,Protein sequence,protein_fident_max,50,100.0
7y4u__1__1.A__1.B,0.0,1,100.0,112,93.98214285714286,93.98214285714286,Low density,Protein sequence,protein_fident_max,50,0.0
7y88__1__1.A__1.B_1.C_1.D,0.5,1,31.0,0,,31.0,No neighbours,Protein sequence,protein_fident_max,50,50.0
7ya4__1__1.A__1.E_1.F,1.0,1,80.0,22,76.0,76.0,Low density,Protein sequence,protein_fident_max,50,100.0
7ycc__1__1.A__1.D_1.E_1.F,0.875,2,99.0,2069,89.61140647655873,89.61140647655873,High density,Protein sequence,protein_fident_max,50,87.5
7yce__1__1.A__1.B_1.C_1.D_1.E,0.75,2,99.0,2067,91.20416061925496,91.20416061925496,High density,Protein sequence,protein_fident_max,50,75.0
7yd2__1__1.A_1.B__1.K,0.0,1,30.0,0,,30.0,No neighbours,Protein sequence,protein_fident_max,50,0.0
7ydx__1__2.B__2.H,1.0,1,99.0,32,95.84375,95.84375,Low density,Protein sequence,protein_fident_max,50,100.0
7yh9__1__1.A__1.G_1.H_1.I,0.0,1,100.0,62,95.61290322580645,95.61290322580645,Low density,Protein sequence,protein_fident_max,50,0.0
7yha__1__1.A__1.E_1.F_1.G_1.H,0.0,2,100.0,124,95.61290322580645,95.61290322580645,Low density,Protein sequence,protein_fident_max,50,0.0
7yhb__1__1.A__1.C_1.D_1.E,0.0,1,100.0,103,99.42718446601941,99.42718446601941,Low density,Protein sequence,protein_fident_max,50,0.0
7yhc__1__1.A__1.I_1.J_1.K,0.0,1,100.0,103,99.42718446601941,99.42718446601941,Low density,Protein sequence,protein_fident_max,50,0.0
7yj9__1__1.A_2.A__2.B,0.25,1,71.0,70,61.3,61.3,Low density,Protein sequence,protein_fident_max,50,25.0
7yja__1__1.A_1.B__1.E,0.0,1,71.0,70,61.31428571428572,61.31428571428572,Low density,Protein sequence,protein_fident_max,50,0.0
7yjb__1__1.A_2.A__2.B,0.0,1,71.0,70,61.24285714285714,61.24285714285714,Low density,Protein sequence,protein_fident_max,50,0.0
7yop__1__1.A_1.B__1.E,0.0,1,61.0,74,57.67567567567568,57.67567567567568,Low density,Protein sequence,protein_fident_max,50,0.0
7yp5__1__1.B__1.J_1.K,0.0,1,38.0,0,,38.0,No neighbours,Protein sequence,protein_fident_max,50,0.0
7yp6__1__1.A__1.D_1.E_1.L,0.0,1,39.0,0,,39.0,No neighbours,Protein sequence,protein_fident_max,50,0.0
7yqf__1__1.B__1.J_1.K,0.75,1,99.0,347,95.07780979827089,95.07780979827089,High density,Protein sequence,protein_fident_max,50,75.0
7ys8__1__1.B__1.E_1.F,1.0,1,45.0,0,,45.0,No neighbours,Protein sequence,protein_fident_max,50,100.0
7ysx__1__1.B__1.J,1.0,1,99.0,347,95.1585014409222,95.1585014409222,High density,Protein sequence,protein_fident_max,50,100.0
7yxd__1__1.A__1.I,1.0,1,97.0,353,62.90934844192635,62.90934844192635,High density,Protein sequence,protein_fident_max,50,100.0
7yxe__1__1.A__1.C,1.0,1,99.0,4,96.5,96.5,Low density,Protein sequence,protein_fident_max,50,100.0
7yzs__1__1.A__1.B,0.5,1,35.0,0,,35.0,No neighbours,Protein sequence,protein_fident_max,50,50.0
7yzu__1__1.A__1.B,1.0,1,35.0,0,,35.0,No neighbours,Protein sequence,protein_fident_max,50,100.0
7z0w__1__1.A_1.B__1.J_1.K,0.5,2,100.0,48,83.58333333333333,83.58333333333333,Low density,Protein sequence,protein_fident_max,50,50.0
7z1g__1__1.A__1.B_1.D,1.0,1,100.0,150,97.23333333333333,97.23333333333333,Low density,Protein sequence,protein_fident_max,50,100.0
7z1r__1__1.A_2.A__1.B,0.25,1,99.0,124,62.443548387096776,62.443548387096776,Low density,Protein sequence,protein_fident_max,50,25.0
7z1v__1__1.A__1.C,1.0,1,99.0,77,67.41558441558442,67.41558441558442,Low density,Protein sequence,protein_fident_max,50,100.0
7z1w__1__1.A__1.C,1.0,1,99.0,77,67.41558441558442,67.41558441558442,Low density,Protein sequence,protein_fident_max,50,100.0
7z2q__1__1.A__1.C,1.0,1,99.0,77,67.40259740259741,67.40259740259741,Low density,Protein sequence,protein_fident_max,50,100.0
7z39__1__1.A__1.C,0.0,1,100.0,453,93.58940397350993,93.58940397350993,High density,Protein sequence,protein_fident_max,50,0.0
7z3k__1__1.A__1.D_1.DA_1.E_1.F_1.P,0.5,1,99.0,250,95.544,95.544,High density,Protein sequence,protein_fident_max,50,50.0
7z3y__1__1.A__1.D,0.5,1,99.0,23,89.17391304347827,89.17391304347827,Low density,Protein sequence,protein_fident_max,50,50.0
7z41__1__1.A__1.C,0.75,1,99.0,77,67.35064935064935,67.35064935064935,Low density,Protein sequence,protein_fident_max,50,75.0
7z57__1__1.A__1.B_1.C_1.J,0.0,2,100.0,642,91.34890965732087,91.34890965732087,High density,Protein sequence,protein_fident_max,50,0.0
7z5b__1__1.A__1.D,0.75,1,100.0,23,89.65217391304348,89.65217391304348,Low density,Protein sequence,protein_fident_max,50,75.0
7z5n__1__1.A__1.I_1.L_1.M,1.0,1,100.0,184,97.60326086956522,97.60326086956522,High density,Protein sequence,protein_fident_max,50,100.0
7z5u__1__1.A__1.B_1.C,0.5,1,97.0,6,62.166666666666664,62.166666666666664,Low density,Protein sequence,protein_fident_max,50,50.0
7z5x__1__1.A__1.C,1.0,1,96.0,3,96.0,96.0,Low density,Protein sequence,protein_fident_max,50,100.0
7z62__1__2.A_2.B__2.C_2.D,0.0,1,100.0,159,99.75471698113208,99.75471698113208,High density,Protein sequence,protein_fident_max,50,0.0
7z63__1__1.A__1.E_1.F,0.5,1,100.0,159,99.75471698113208,99.75471698113208,High density,Protein sequence,protein_fident_max,50,50.0
7z6c__1__1.A__1.B_1.C_1.D,0.5833333333333334,3,100.0,399,98.90225563909775,98.90225563909775,High density,Protein sequence,protein_fident_max,50,58.333333333333336
7z6z__1__1.A__1.H_1.I_1.J_1.O_1.Y,0.75,1,100.0,314,90.55414012738854,90.55414012738854,High density,Protein sequence,protein_fident_max,50,75.0
7z70__1__1.A__1.C_1.E_1.L,1.0,1,100.0,314,63.14331210191083,63.14331210191083,High density,Protein sequence,protein_fident_max,50,100.0
7z74__1__1.A__1.B_1.C,0.5,1,30.0,0,,30.0,No neighbours,Protein sequence,protein_fident_max,50,50.0
7z78__1__1.A__1.D,1.0,1,100.0,15,95.33333333333333,95.33333333333333,Low density,Protein sequence,protein_fident_max,50,100.0
7z9t__1__1.A__1.C,0.5,1,100.0,429,95.45221445221445,95.45221445221445,High density,Protein sequence,protein_fident_max,50,50.0
7za0__1__1.A__1.B,0.25,1,99.0,49,95.55102040816327,95.55102040816327,Low density,Protein sequence,protein_fident_max,50,25.0
7zaa__1__1.A__1.C,1.0,1,100.0,589,95.49235993208829,95.49235993208829,High density,Protein sequence,protein_fident_max,50,100.0
7zbv__1__1.A__1.B_1.E,0.0,1,99.0,6,62.833333333333336,62.833333333333336,Low density,Protein sequence,protein_fident_max,50,0.0
7zeg__1__1.A__1.C,0.5,1,55.0,7,53.285714285714285,53.285714285714285,Low density,Protein sequence,protein_fident_max,50,50.0
7zej__1__1.A_2.B__1.C_1.D,0.625,2,100.0,32,100.0,100.0,Low density,Protein sequence,protein_fident_max,50,62.5
